fecha;fino;int1;int2;grueso;alimfresco;alimpebl;descpebl;porcsolid;rpm;peso;potencia;porccu;porcfe;numcha;rpmr;sentgiro;alimtot;tratpla
17/01/2020 14:45;42.00;23.77;23.20;11.56;4145.02;411.93;502.83;74.86;8.85;3074.91;21335.79;0.53;3.10;2.00;8.85;1.00;4556.95;4054.11
17/01/2020 14:55;42.12;23.74;23.69;11.17;4131.70;412.32;508.12;74.88;8.94;3082.58;21848.51;0.50;3.05;2.00;8.94;1.00;4544.03;4035.91
17/01/2020 15:05;39.37;22.99;24.67;13.41;4139.04;404.42;499.68;74.93;9.00;3088.31;22187.84;0.50;3.11;2.00;9.00;1.00;4543.46;4043.78
17/01/2020 15:15;39.42;22.99;24.14;13.84;4117.21;419.82;509.98;74.98;9.10;3077.41;22526.84;0.47;3.03;2.00;9.10;1.00;4537.03;4027.05
17/01/2020 15:25;38.01;22.82;24.68;13.98;4157.27;413.46;516.73;75.15;9.12;3082.95;22669.71;0.44;2.99;2.00;9.12;1.00;4570.73;4053.99
17/01/2020 15:35;39.46;22.88;24.37;13.53;4135.38;413.49;499.26;74.87;9.20;3087.82;22912.93;0.42;2.96;2.00;9.20;1.00;4548.87;4049.61
17/01/2020 15:45;37.05;22.42;25.17;14.24;4122.20;404.53;498.58;74.53;9.20;3096.45;23063.51;0.41;3.01;2.00;9.20;1.00;4526.72;4028.14
17/01/2020 15:55;38.55;22.36;24.73;14.73;4138.51;427.58;492.30;73.48;9.19;3127.96;23286.48;0.38;2.99;2.00;9.19;1.00;4566.09;4073.78
17/01/2020 16:35;43.33;23.41;22.99;10.90;3662.85;804.76;483.65;72.21;9.19;3084.35;23261.74;0.31;2.86;2.00;9.19;1.00;4467.61;3983.96
17/01/2020 16:45;43.50;23.27;23.23;10.88;3671.31;799.70;490.52;72.57;9.19;3083.90;23229.83;0.33;2.92;2.00;9.19;1.00;4471.00;3980.49
17/01/2020 16:55;42.32;23.21;23.20;10.28;3655.83;794.01;494.15;72.77;9.20;3086.99;23061.80;0.29;2.86;2.00;9.20;1.00;4449.83;3955.69
17/01/2020 17:05;39.23;22.55;24.89;13.02;3779.74;793.43;498.65;72.84;9.20;3093.60;23072.96;0.28;2.89;2.00;9.20;1.00;4573.17;4074.52
17/01/2020 17:15;40.29;22.43;23.91;13.08;3694.78;813.00;485.37;72.86;9.20;3099.80;23177.88;0.29;2.90;2.00;9.20;1.00;4507.78;4022.42
17/01/2020 17:25;40.20;22.78;23.38;12.60;3710.24;801.62;500.64;73.05;9.19;3103.88;23224.81;0.30;2.91;2.00;9.19;1.00;4511.86;4011.23
17/01/2020 17:35;42.25;22.35;22.87;13.31;3729.98;817.30;521.62;73.05;9.19;3098.87;22982.71;0.29;2.82;2.00;9.19;1.00;4547.28;4025.65
17/01/2020 17:45;39.95;23.15;22.98;12.88;3793.19;797.98;504.22;73.47;9.19;3093.07;23120.13;0.29;2.85;2.00;9.19;1.00;4591.17;4086.95
17/01/2020 17:55;42.34;22.84;23.34;12.18;3679.66;808.57;493.53;73.22;9.19;3107.83;23318.34;0.28;2.88;2.00;9.19;1.00;4488.23;3994.70
17/01/2020 18:35;41.75;22.92;23.68;11.84;3707.32;825.90;503.11;69.97;9.23;3102.28;23560.20;0.25;2.87;2.00;9.23;1.00;4533.22;4030.11
17/01/2020 18:55;40.29;23.28;23.78;12.06;3723.51;841.88;505.75;70.53;9.24;3093.35;23351.59;0.26;2.87;2.00;9.24;1.00;4565.39;4059.64
17/01/2020 19:05;40.12;22.20;24.60;14.20;3898.95;420.14;467.55;70.84;9.14;3066.98;23364.19;0.29;2.83;2.00;9.14;1.00;4319.09;3851.54
17/01/2020 19:15;38.26;22.02;24.84;15.36;3990.07;425.45;453.54;71.47;9.18;3069.69;23336.01;0.26;2.94;2.00;9.18;1.00;4415.52;3961.98
17/01/2020 19:25;39.95;21.68;25.08;16.14;4010.34;422.20;443.00;71.97;9.25;3081.53;23561.70;0.26;2.98;2.00;9.25;1.00;4432.54;3989.55
17/01/2020 19:35;34.63;21.99;25.35;16.52;3990.74;413.58;460.30;71.92;9.29;3086.93;23750.84;0.28;3.00;2.00;9.29;1.00;4404.33;3944.03
17/01/2020 19:45;38.30;21.83;25.90;15.05;3937.89;402.17;450.52;72.09;9.26;3087.83;23680.60;0.29;2.98;2.00;9.26;1.00;4340.06;3889.54
17/01/2020 19:55;34.77;21.78;25.67;16.25;3955.41;413.01;449.34;72.02;9.25;3085.93;23728.17;0.27;3.00;2.00;9.25;1.00;4368.42;3919.07
17/01/2020 20:05;37.46;21.92;25.79;15.38;3977.85;413.16;456.25;72.06;9.27;3088.52;23688.25;0.27;2.99;2.00;9.27;1.00;4391.00;3934.75
17/01/2020 20:15;34.85;20.86;26.21;17.39;4055.90;410.06;462.72;72.18;9.29;3087.00;23596.79;0.30;2.99;2.00;9.29;1.00;4465.96;4003.24
17/01/2020 20:25;37.61;21.90;24.92;15.64;4143.20;405.51;477.81;72.37;9.28;3084.42;23480.25;0.32;3.00;2.00;9.28;1.00;4548.72;4070.91
17/01/2020 20:35;35.77;21.81;25.74;16.18;4151.93;404.40;472.57;72.07;9.26;3085.82;23486.23;0.36;3.09;2.00;9.26;1.00;4556.34;4083.77
17/01/2020 20:45;34.24;22.27;24.38;17.02;4137.09;408.20;503.89;72.03;9.23;3077.15;23431.78;0.35;3.09;2.00;9.23;1.00;4545.29;4041.40
17/01/2020 20:55;37.09;22.30;24.88;16.20;4168.01;407.31;461.09;72.10;9.20;3073.27;23396.78;0.38;3.14;2.00;9.20;1.00;4575.32;4114.23
17/01/2020 21:05;38.19;22.15;24.61;16.07;4164.63;406.79;470.22;71.94;9.19;3065.35;23382.39;0.40;3.14;2.00;9.19;1.00;4571.42;4101.21
17/01/2020 21:15;38.09;22.40;24.35;15.08;4140.40;407.53;478.34;71.96;9.16;3048.54;23079.38;0.40;3.13;2.00;9.16;1.00;4547.92;4069.58
17/01/2020 21:25;38.60;22.22;24.24;15.65;4128.15;415.93;418.77;71.98;9.08;3043.79;22823.56;0.41;3.11;2.00;9.08;1.00;4544.08;4125.32
17/01/2020 21:35;39.29;22.75;24.72;14.47;4065.85;407.43;445.83;72.17;9.08;3049.85;22898.13;0.39;3.05;2.00;9.08;1.00;4473.28;4027.45
17/01/2020 21:45;37.69;22.04;24.60;15.00;4100.78;415.53;437.06;71.91;9.08;3060.95;22938.49;0.40;3.11;2.00;9.08;1.00;4516.31;4079.25
17/01/2020 21:55;40.00;22.85;23.84;14.83;4114.53;414.86;489.06;71.98;9.13;3063.08;22967.81;0.42;3.08;2.00;9.13;1.00;4529.39;4040.33
17/01/2020 22:05;39.21;22.58;24.24;14.30;4115.72;416.58;461.16;72.01;9.11;3056.93;22950.64;0.42;3.15;2.00;9.11;1.00;4532.30;4071.14
17/01/2020 22:15;38.42;22.67;23.78;14.12;4122.05;409.80;455.87;72.06;9.06;3052.79;22620.56;0.41;3.06;2.00;9.06;1.00;4531.85;4075.98
17/01/2020 22:25;40.03;23.19;23.33;13.46;4121.24;425.68;464.87;71.98;9.00;3044.87;22317.11;0.45;3.20;2.00;9.00;1.00;4546.92;4082.05
17/01/2020 22:45;37.61;23.24;24.51;13.72;4146.24;419.79;451.50;72.17;9.00;3040.94;22374.21;0.45;3.08;2.00;9.00;1.00;4566.03;4114.53
17/01/2020 22:55;39.82;23.31;23.54;12.82;4159.52;423.47;454.50;72.01;8.97;3048.16;22244.46;0.45;3.14;2.00;8.97;1.00;4582.99;4128.49
17/01/2020 23:05;39.43;23.57;24.54;12.93;4149.11;412.03;464.11;72.05;8.96;3045.22;22171.61;0.45;3.08;2.00;8.96;1.00;4561.14;4097.03
17/01/2020 23:15;38.92;23.08;24.09;14.02;4142.69;415.75;461.14;72.06;9.05;3056.72;22587.46;0.45;3.04;2.00;9.05;1.00;4558.44;4097.30
17/01/2020 23:25;39.50;23.28;24.25;14.22;4135.80;430.75;458.37;72.02;9.03;3060.96;22629.39;0.47;3.07;2.00;9.03;1.00;4566.56;4108.19
17/01/2020 23:35;38.84;22.90;25.37;13.74;4150.48;410.48;485.43;72.04;9.10;3058.05;22776.96;0.45;3.00;2.00;9.10;1.00;4560.95;4075.52
17/01/2020 23:45;38.65;22.77;24.55;13.48;4133.76;418.60;446.55;71.94;9.07;3057.54;22825.41;0.44;2.98;2.00;9.07;1.00;4552.36;4105.81
17/01/2020 23:55;38.95;22.78;24.19;15.46;4115.05;308.12;404.71;72.20;9.07;3053.94;22878.98;0.42;2.98;1.00;9.07;1.00;4423.17;4018.46
18/01/2020 0:05;36.66;23.05;23.96;14.60;4120.10;425.82;479.50;72.06;9.09;3050.59;22784.23;0.42;2.96;2.00;9.09;1.00;4545.92;4066.42
18/01/2020 0:15;41.47;23.88;23.65;11.49;4120.37;416.16;471.07;72.10;9.05;3044.27;22516.52;0.44;2.94;2.00;9.05;1.00;4536.54;4065.47
18/01/2020 0:25;38.19;23.05;25.48;12.50;4152.72;436.76;473.05;72.05;8.94;3038.45;22220.53;0.44;3.00;2.00;8.94;1.00;4589.47;4116.42
18/01/2020 0:35;39.62;23.00;24.29;13.82;4117.50;418.47;477.98;71.86;8.94;3043.00;21976.52;0.48;3.10;2.00;8.94;1.00;4535.97;4057.99
18/01/2020 0:45;39.00;23.51;23.70;11.80;4117.40;342.61;472.02;71.65;8.89;3027.75;21675.60;0.52;3.14;1.00;8.89;1.00;4460.00;3987.98
18/01/2020 0:55;38.90;23.85;24.57;11.86;4108.86;363.67;450.10;71.93;8.78;3041.96;21266.12;0.53;3.20;1.00;8.78;1.00;4472.53;4022.43
18/01/2020 1:05;39.46;23.51;25.27;11.84;4127.70;359.28;480.28;71.97;8.90;3066.54;21763.38;0.57;3.27;1.00;8.90;1.00;4486.98;4006.70
18/01/2020 1:15;39.29;23.41;24.51;12.95;4135.53;352.89;521.77;72.03;8.98;3063.56;22319.19;0.57;3.23;1.00;8.98;1.00;4488.42;3966.65
18/01/2020 1:25;39.90;23.15;24.44;12.97;4158.62;362.03;497.44;72.02;8.96;3046.59;21976.00;0.57;3.24;1.00;8.96;1.00;4520.64;4023.20
18/01/2020 1:35;41.80;23.79;24.04;11.53;4153.06;361.45;459.97;72.04;8.83;3040.18;21501.40;0.61;3.28;1.00;8.83;1.00;4514.51;4054.54
18/01/2020 1:45;40.37;23.84;23.78;11.21;4100.60;359.39;497.03;71.94;8.85;3046.03;21443.39;0.54;3.17;1.00;8.85;1.00;4460.00;3962.97
18/01/2020 1:55;41.61;23.89;23.06;13.18;4206.22;365.05;492.01;72.53;8.86;3041.78;21447.74;0.57;3.13;1.00;8.86;1.00;4571.27;4079.26
18/01/2020 2:05;41.08;23.34;23.44;12.21;4203.88;385.22;507.31;72.87;8.85;3031.53;21326.92;0.58;3.14;1.00;8.85;1.00;4589.10;4081.80
18/01/2020 2:15;42.92;23.89;22.43;12.20;4209.25;382.90;485.59;72.83;8.76;3039.61;20820.21;0.56;3.14;1.00;8.76;1.00;4592.15;4106.56
18/01/2020 2:25;44.36;23.82;23.03;10.43;4217.63;380.41;484.25;73.02;8.81;3054.28;21241.78;0.56;3.18;1.00;8.81;1.00;4598.04;4113.78
18/01/2020 2:35;43.01;23.85;22.75;10.82;4164.08;382.49;521.31;72.98;8.83;3052.56;21230.23;0.58;3.21;1.00;8.83;1.00;4546.56;4025.26
18/01/2020 2:45;43.34;24.46;23.39;9.39;4230.88;385.80;517.08;73.17;8.83;3050.08;21052.45;0.59;3.24;1.00;8.83;1.00;4616.68;4099.60
18/01/2020 2:55;40.97;23.03;23.76;12.33;4242.92;390.12;504.38;73.11;8.64;3025.50;20177.13;0.63;3.24;1.00;8.64;1.00;4633.04;4128.66
18/01/2020 3:05;42.45;23.46;24.21;10.71;4184.09;385.11;480.58;73.46;8.63;3027.66;20130.39;0.66;3.21;1.00;8.63;1.00;4569.20;4088.62
18/01/2020 3:15;42.15;23.47;22.55;11.43;4200.53;389.27;457.53;74.13;8.48;3018.43;19179.18;0.70;3.28;1.00;8.48;1.00;4589.80;4132.27
18/01/2020 3:35;43.27;23.91;23.02;10.37;4201.90;392.14;450.73;74.75;8.66;3044.23;19534.34;0.76;3.32;1.00;8.66;1.00;4594.04;4143.31
18/01/2020 4:05;42.54;23.63;23.22;10.66;4085.26;395.68;449.45;75.46;8.61;3064.70;19142.45;0.81;3.34;1.00;8.61;1.00;4480.94;4031.49
18/01/2020 4:15;42.30;23.31;23.06;11.20;4114.63;403.02;453.90;75.74;8.74;3075.08;19452.75;0.77;3.32;2.00;8.74;1.00;4517.64;4063.74
18/01/2020 4:25;43.05;23.89;23.34;10.14;4126.59;401.02;455.13;75.92;8.86;3079.71;20142.63;0.76;3.25;2.00;8.86;1.00;4527.61;4072.47
18/01/2020 4:35;42.06;23.30;23.60;11.69;4120.68;401.31;452.37;75.95;8.84;3072.71;20340.21;0.76;3.28;2.00;8.84;1.00;4521.99;4069.62
18/01/2020 4:45;43.40;23.35;22.29;10.93;4148.08;397.74;457.76;75.88;8.86;3071.81;20367.58;0.76;3.38;1.00;8.86;1.00;4545.82;4088.06
18/01/2020 4:55;41.63;23.34;23.77;11.97;4173.57;403.20;450.75;76.14;8.83;3071.56;20377.64;0.76;3.36;2.00;8.83;1.00;4576.76;4126.02
18/01/2020 5:05;41.71;23.72;23.37;12.12;4166.03;395.41;447.49;75.98;8.86;3070.11;20545.37;0.76;3.22;1.00;8.86;1.00;4561.44;4113.95
18/01/2020 5:15;42.39;23.38;22.70;11.78;4143.60;395.62;446.23;76.01;8.87;3077.08;20716.16;0.75;3.29;1.00;8.87;1.00;4539.22;4092.99
18/01/2020 5:25;41.53;23.60;22.97;12.78;4119.92;394.71;428.10;76.11;8.99;3088.51;21313.97;0.72;3.26;1.00;8.99;1.00;4514.63;4086.53
18/01/2020 5:35;41.59;23.40;23.37;12.07;4174.15;393.99;497.49;76.09;8.92;3057.45;21077.15;0.68;3.27;1.00;8.92;1.00;4568.14;4070.65
18/01/2020 5:45;40.54;23.38;23.50;12.27;4145.68;399.54;507.82;76.18;8.92;3042.01;20977.13;0.71;3.24;1.00;8.92;1.00;4545.23;4037.40
18/01/2020 5:55;44.58;23.40;22.49;10.45;4116.23;394.31;487.57;75.96;8.82;3039.81;20552.11;0.66;3.30;1.00;8.82;1.00;4510.55;4022.98
18/01/2020 6:05;41.76;23.42;22.85;12.11;4171.22;392.75;465.98;76.21;8.88;3055.76;20799.42;0.66;3.29;1.00;8.88;1.00;4563.97;4097.99
18/01/2020 6:15;41.63;23.13;23.43;12.67;4089.85;390.34;464.29;75.99;8.93;3057.11;21349.99;0.66;3.27;1.00;8.93;1.00;4480.19;4015.90
18/01/2020 6:25;42.71;23.09;23.62;12.66;4188.79;392.88;474.63;76.18;8.94;3054.78;21276.88;0.68;3.30;1.00;8.94;1.00;4581.67;4107.04
18/01/2020 6:35;41.39;23.13;22.92;13.10;4178.94;390.78;505.07;76.03;8.90;3041.10;20846.14;0.66;3.22;1.00;8.90;1.00;4569.72;4064.65
18/01/2020 6:45;42.64;23.27;22.70;11.33;4139.49;389.00;451.88;75.99;8.79;3045.77;20689.47;0.67;3.33;1.00;8.79;1.00;4528.50;4076.62
18/01/2020 6:55;42.20;23.73;22.24;11.84;4122.90;390.61;448.05;76.03;8.85;3067.43;20721.94;0.63;3.30;1.00;8.85;1.00;4513.51;4065.45
18/01/2020 7:05;46.82;23.34;21.54;10.36;4067.63;392.08;447.49;75.50;8.87;3074.45;20926.16;0.68;3.37;1.00;8.87;1.00;4459.70;4012.21
18/01/2020 7:15;44.68;23.97;22.33;10.08;4096.74;397.96;446.40;75.28;8.87;3065.90;20804.86;0.68;3.38;1.00;8.87;1.00;4494.70;4048.30
18/01/2020 7:25;42.67;23.56;22.61;10.62;4063.54;396.25;447.82;75.49;8.85;3066.20;20768.08;0.66;3.35;1.00;8.85;1.00;4459.79;4011.98
18/01/2020 7:35;43.84;23.57;22.74;10.27;4063.35;394.40;449.06;75.62;8.88;3074.77;20945.90;0.69;3.38;1.00;8.88;1.00;4457.75;4008.69
18/01/2020 7:45;42.56;23.23;22.78;10.30;4046.34;394.70;455.36;75.40;8.89;3071.49;21046.35;0.68;3.45;1.00;8.89;1.00;4441.04;3985.68
18/01/2020 7:55;41.56;22.88;22.84;13.28;4078.04;400.05;453.69;75.38;8.84;3068.22;20909.89;0.68;3.51;2.00;8.84;1.00;4478.09;4024.40
18/01/2020 8:05;43.31;23.34;22.33;11.07;4061.34;400.19;461.29;75.27;8.90;3071.21;20916.30;0.65;3.41;2.00;8.90;1.00;4461.52;4000.23
18/01/2020 8:15;43.19;23.23;23.00;10.71;4116.37;395.19;465.25;75.60;8.90;3060.18;20872.15;0.72;3.49;1.00;8.90;1.00;4511.56;4046.31
18/01/2020 8:25;40.97;23.33;23.60;11.26;4130.59;395.84;459.44;75.77;8.87;3057.97;20757.13;0.66;3.53;1.00;8.87;1.00;4526.42;4066.99
18/01/2020 8:35;41.75;23.60;22.72;11.57;4112.59;399.16;446.84;75.86;8.83;3048.87;20418.93;0.67;3.54;1.00;8.83;1.00;4511.75;4064.91
18/01/2020 8:45;42.37;23.81;23.01;10.78;4068.29;398.50;431.50;76.13;8.85;3079.36;20582.33;0.70;3.54;1.00;8.85;1.00;4466.79;4035.29
18/01/2020 8:55;41.03;23.55;23.00;11.49;4118.75;402.66;440.44;76.10;8.93;3086.22;21017.35;0.69;3.55;2.00;8.93;1.00;4521.41;4080.96
18/01/2020 9:05;44.23;23.64;22.46;10.48;4118.30;399.60;459.43;75.62;8.93;3077.93;20866.97;0.73;3.54;1.00;8.93;1.00;4517.90;4058.48
18/01/2020 9:15;41.31;23.77;23.69;11.23;4119.90;398.41;473.24;75.79;8.78;3062.85;20415.50;0.62;3.47;1.00;8.78;1.00;4518.31;4045.07
18/01/2020 9:25;41.88;23.39;23.28;11.16;4111.16;393.19;453.97;76.01;8.93;3083.72;20769.99;0.61;3.44;1.00;8.93;1.00;4504.35;4050.38
18/01/2020 9:35;43.40;24.15;22.28;10.57;4087.67;404.80;493.67;75.97;8.79;3055.05;20421.14;0.60;3.43;2.00;8.79;1.00;4492.47;3998.79
18/01/2020 9:45;45.49;24.30;22.06;8.83;4107.35;395.45;466.22;76.04;8.81;3066.34;20262.41;0.54;3.44;1.00;8.81;1.00;4502.80;4036.58
18/01/2020 9:55;44.55;24.35;22.69;9.65;4094.76;399.01;440.68;76.05;9.01;3092.50;21104.66;0.56;3.33;1.00;9.01;1.00;4493.77;4053.08
18/01/2020 10:05;41.94;24.35;22.51;9.83;4111.96;395.47;486.61;76.03;8.85;3062.01;20467.72;0.54;3.31;1.00;8.85;1.00;4507.43;4020.82
18/01/2020 10:15;43.33;23.91;23.31;9.46;4081.14;402.77;468.85;75.98;8.85;3069.97;20190.45;0.52;3.43;2.00;8.85;1.00;4483.91;4015.06
18/01/2020 10:25;41.71;24.08;22.73;10.01;4088.71;400.72;446.23;75.95;8.87;3080.39;20294.95;0.51;3.32;2.00;8.87;1.00;4489.43;4043.19
18/01/2020 10:35;44.38;23.71;23.31;9.62;4118.81;404.59;481.86;75.96;8.93;3077.02;21373.55;0.53;3.39;2.00;8.93;1.00;4523.41;4041.55
18/01/2020 10:45;41.48;23.81;23.13;10.13;4114.84;401.43;454.06;76.02;8.80;3068.56;20646.61;0.53;3.36;2.00;8.80;1.00;4516.26;4062.20
18/01/2020 10:55;43.72;23.86;23.20;9.98;4140.64;405.74;482.85;75.80;8.83;3058.44;20617.24;0.53;3.42;2.00;8.83;1.00;4546.38;4063.53
18/01/2020 11:05;46.51;23.31;21.61;9.29;4150.48;404.08;448.21;76.07;8.67;3064.77;19665.19;0.54;3.37;2.00;8.67;1.00;4554.56;4106.35
18/01/2020 11:15;43.72;24.05;22.49;11.03;4130.85;399.80;456.88;75.96;9.07;3081.65;21519.05;0.54;3.37;1.00;9.07;1.00;4530.65;4073.77
18/01/2020 11:25;39.70;23.07;24.88;11.91;4143.42;401.58;516.28;75.97;9.03;3059.50;21506.30;0.50;3.33;2.00;9.03;1.00;4545.00;4028.72
18/01/2020 11:35;41.96;23.39;23.15;12.16;4150.76;402.60;515.94;76.00;8.93;3064.19;21335.07;0.49;3.25;2.00;8.93;1.00;4553.37;4037.43
18/01/2020 11:45;40.27;23.11;23.65;12.59;4159.45;396.10;527.31;75.93;8.87;3052.06;20989.57;0.51;3.25;1.00;8.87;1.00;4555.55;4028.24
18/01/2020 11:55;41.19;23.42;23.04;13.01;4157.49;398.95;462.95;76.07;9.02;3071.64;21506.36;0.44;3.14;1.00;9.02;1.00;4556.43;4093.49
18/01/2020 12:05;40.75;23.56;22.80;12.30;4162.29;394.76;463.78;76.00;9.13;3076.72;21942.63;0.44;3.21;1.00;9.13;1.00;4557.05;4093.27
18/01/2020 12:15;38.38;22.93;24.54;12.82;4143.93;395.59;535.70;76.01;8.93;3058.14;21621.33;0.44;3.21;1.00;8.93;1.00;4539.52;4003.82
18/01/2020 12:25;40.48;23.22;24.25;12.10;4154.33;397.75;507.74;76.16;8.56;3066.38;20676.59;0.43;3.17;1.00;8.56;1.00;4552.08;4044.34
18/01/2020 12:35;40.17;23.39;23.61;12.44;4172.98;401.37;569.36;75.93;8.93;3060.00;21620.25;0.46;3.21;2.00;8.93;1.00;4574.36;4004.99
18/01/2020 12:45;43.25;23.28;22.65;11.79;4168.77;394.22;449.17;76.02;8.81;3084.04;21254.42;0.48;3.21;1.00;8.81;1.00;4562.99;4113.82
18/01/2020 12:55;40.23;23.12;23.42;12.95;4141.81;403.74;601.70;76.00;9.29;3065.84;22389.68;0.40;3.27;2.00;9.29;1.00;4545.55;3943.85
18/01/2020 13:05;41.16;23.17;23.83;12.86;4144.05;398.84;625.38;75.98;9.20;3063.43;22369.26;0.42;3.34;1.00;9.20;1.00;4542.89;3917.51
18/01/2020 13:15;42.69;23.84;22.03;11.31;4129.06;399.74;594.22;76.02;8.85;3059.42;21548.28;0.43;3.28;1.00;8.85;1.00;4528.80;3934.58
18/01/2020 13:25;41.83;23.80;22.00;10.32;4130.38;396.78;485.91;75.94;8.96;3081.58;21502.98;0.43;3.38;1.00;8.96;1.00;4527.16;4041.25
18/01/2020 13:35;41.99;23.40;23.13;10.36;4125.74;403.64;462.40;75.87;8.82;3075.32;21373.63;0.41;3.28;2.00;8.82;1.00;4529.39;4066.98
18/01/2020 13:45;42.79;23.77;22.83;10.42;4122.66;400.11;602.69;76.02;8.80;3048.08;21276.59;0.43;3.35;2.00;8.80;1.00;4522.77;3920.08
18/01/2020 13:55;43.04;23.65;23.00;10.75;4140.43;405.25;556.71;75.94;8.95;3057.70;21674.39;0.45;3.25;2.00;8.95;1.00;4545.68;3988.97
18/01/2020 14:05;41.43;23.08;24.18;11.79;4140.33;406.73;505.39;75.96;8.88;3059.63;21436.41;0.42;3.21;2.00;8.88;1.00;4547.06;4041.67
18/01/2020 14:15;41.95;22.90;22.71;12.60;4140.49;403.15;556.08;76.05;8.71;3045.11;21036.46;0.44;3.26;2.00;8.71;1.00;4543.64;3987.56
18/01/2020 14:25;43.72;23.38;22.07;11.76;4116.70;402.01;434.05;76.02;8.84;3065.31;21185.06;0.45;3.22;2.00;8.84;1.00;4518.71;4084.66
18/01/2020 14:35;39.14;23.39;23.76;12.79;4132.98;403.00;582.62;75.97;8.98;3058.45;21823.24;0.45;3.30;2.00;8.98;1.00;4535.98;3953.36
18/01/2020 14:45;39.90;22.86;24.65;12.93;4168.13;403.35;510.48;75.92;9.09;3064.01;22267.47;0.41;3.16;2.00;9.09;1.00;4571.48;4060.99
18/01/2020 14:55;39.49;22.58;24.24;13.48;4135.00;404.11;484.17;75.95;8.98;3057.84;21763.35;0.45;3.16;2.00;8.98;1.00;4539.11;4054.94
18/01/2020 15:05;41.73;22.51;23.41;14.20;4153.49;400.95;485.44;75.98;8.90;3063.75;21688.45;0.55;3.21;2.00;8.90;1.00;4554.44;4069.01
18/01/2020 15:15;41.74;23.19;23.14;12.16;4163.38;397.54;495.34;75.96;8.92;3065.52;21688.85;0.47;3.19;1.00;8.92;1.00;4560.91;4065.57
18/01/2020 15:25;38.67;22.62;24.20;13.83;4163.47;398.45;503.70;76.05;9.05;3067.36;21902.95;0.49;3.25;1.00;9.05;1.00;4561.92;4058.21
18/01/2020 15:35;39.50;22.96;24.43;14.02;4144.34;396.28;499.89;76.01;8.89;3063.71;21644.00;0.49;3.26;1.00;8.89;1.00;4540.62;4040.73
18/01/2020 15:45;37.42;22.01;25.61;14.25;4212.79;400.38;506.61;76.07;9.08;3059.32;22033.29;0.47;3.18;2.00;9.08;1.00;4613.17;4106.56
18/01/2020 15:55;39.15;22.02;24.89;14.66;4181.42;389.48;494.66;75.98;9.06;3057.01;22229.23;0.43;3.13;1.00;9.06;1.00;4570.90;4076.24
18/01/2020 16:05;37.74;22.15;24.75;16.01;4146.91;397.82;438.04;76.17;9.18;3055.63;22808.59;0.47;3.17;1.00;9.18;1.00;4544.73;4106.68
18/01/2020 16:15;39.06;22.41;23.95;14.44;4166.43;392.58;485.70;75.97;9.17;3059.93;22662.29;0.43;3.07;1.00;9.17;1.00;4559.01;4073.31
18/01/2020 16:25;35.36;21.85;24.46;16.28;4143.62;394.91;481.62;75.98;9.17;3060.13;22662.31;0.42;3.20;1.00;9.17;1.00;4538.53;4056.91
18/01/2020 16:35;39.97;22.08;23.78;14.63;4130.37;393.51;469.35;75.83;9.18;3058.99;22796.69;0.40;3.11;1.00;9.18;1.00;4523.88;4054.53
18/01/2020 16:45;40.08;22.15;24.27;14.28;4133.33;400.07;475.74;76.08;9.18;3060.42;22706.85;0.38;3.01;2.00;9.18;1.00;4533.41;4057.67
18/01/2020 16:55;37.07;21.33;24.64;16.49;4134.91;393.18;460.53;75.81;9.18;3064.47;22957.64;0.37;2.98;1.00;9.18;1.00;4528.08;4067.56
18/01/2020 17:05;40.49;22.02;23.37;14.48;4196.01;390.17;470.61;76.22;9.21;3082.94;23097.16;0.36;2.96;1.00;9.21;1.00;4586.18;4115.57
18/01/2020 17:15;42.66;22.78;22.42;12.13;3905.81;698.65;487.49;74.93;9.25;3082.60;23197.55;0.34;3.00;2.00;9.25;1.00;4604.46;4116.97
18/01/2020 17:25;44.09;22.45;22.24;12.85;3776.05;851.25;526.59;75.43;9.14;3067.26;22567.83;0.32;2.91;2.00;9.14;1.00;4627.30;4100.71
18/01/2020 17:35;41.44;22.82;23.27;13.26;3766.68;855.85;479.29;75.78;9.10;3074.52;22554.71;0.32;2.99;2.00;9.10;1.00;4622.53;4143.24
18/01/2020 17:45;45.46;22.40;22.89;12.26;3771.16;823.70;482.08;75.49;9.14;3071.70;22698.86;0.31;2.92;2.00;9.14;1.00;4594.86;4112.78
18/01/2020 17:55;38.55;22.44;24.28;14.68;3803.18;839.82;504.73;75.48;9.22;3081.06;22972.79;0.32;2.96;2.00;9.22;1.00;4643.00;4138.27
18/01/2020 18:05;41.47;22.33;23.56;14.07;3832.98;847.01;497.83;74.96;9.25;3077.64;22986.24;0.30;2.88;2.00;9.25;1.00;4679.99;4182.16
18/01/2020 18:15;42.44;22.68;22.49;12.63;3802.79;852.33;481.24;75.24;9.14;3066.45;22719.18;0.30;2.98;2.00;9.14;1.00;4655.12;4173.88
18/01/2020 18:25;39.47;22.31;24.12;14.23;4105.58;442.62;454.17;75.45;9.12;3071.33;22847.40;0.32;2.97;2.00;9.12;1.00;4548.20;4094.04
18/01/2020 18:35;39.14;22.18;24.62;14.37;4084.77;450.07;471.63;73.80;9.23;3085.04;23342.34;0.34;3.14;2.00;9.23;1.00;4534.84;4063.21
18/01/2020 18:45;39.00;21.99;23.22;15.95;4117.63;438.31;480.13;73.51;9.23;3074.06;23327.04;0.33;3.23;2.00;9.23;1.00;4555.94;4075.81
