fino;int 1;int 2;grueso;faja5;faja15;faja 11;%solidos sag;velocidad sag;peso sag;potencia sag;cu;fe
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
42.79937363;22.21838951;24.24525261;12.55285263;4165.030762;399.9353333;486.2792358;72.49208069;9.091656685;3069.212039;22787.98438;0.388185769;3.329332829
37.58489227;21.62615967;25.76882744;15.27147198;4073.499268;401.9733887;441.1121826;72.18458557;8.999661446;3087.528978;22834.21484;0.39778316;3.395993948
39.51328278;22.71500587;24.55266762;13.72482491;4098.543945;397.2497253;496.3827209;72.667099;9.194771767;3092.98966;23277.73047;0.382143795;3.280135393
38.32502747;22.30990982;24.7416172;13.55226421;4110.192871;404.2410889;456.5015564;72.32126617;9.090888023;3081.13774;23138.45313;0.372231722;3.235987902
